Name,City,State,Operator,Size_MW,Latitude,Longitude,Status,Electricity_Price,Composite_Score,Classification,Savings_Per_MW,Payback_Years,OPEX_Impact_Pct,Annual_Energy_Cost,Estimated_Savings,EJ_Demographic_Index,EJ_Energy_Burden_Pct,CO2_Avoided_MT,Water_Saved_Gal,Grid_Relief_Pct,Cars_Equivalent,Homes_Equivalent,Missing_Inputs_Note
7-9 avenue des Arts et MEtiers PAR3,Paris,,Digital Realty,2.8,48.86172113256364,2.34726499320402,Active,0.16,51.92,Good,167280.96,3.202,4.0,4683866.88,468386.69,,,175.6,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Bangkok 2 Data Center,Chon Buri,,NTT Data,4.5,13.37525785148099,101.00393300415841,Active,0.13,51.71,Good,135915.78,2.452,4.0,6116210.1,611621.01,,,2117.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
29-31 FRA12,Frankfurt,,Digital Realty,1.5,50.09473396414663,8.682056154962376,Active,0.21,51.65,Good,219556.26,4.555,4.0,3293343.9,329334.39,,,595.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Calle de Albasanz 71 MAD1,Madrid,,Digital Realty,3.6,40.431536493067505,-3.6910475422790565,Active,0.14,50.92,Good,146370.84,2.847,4.0,5269350.24,526935.02,,,715.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix HE6,Espoo,,Equinix,10.0,60.1799,24.7638,Active,0.089,50.33,Good,93050.03,1.612,4.0,9305003.4,930500.34,,,1150.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Conapto Stockholm 3 North,Sollentuna,,Conapto,6.0,59.408802521371875,17.965984765303975,Active,0.11,50.25,Good,115005.66,2.174,4.8,6900339.6,690033.96,,,244.6,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix SK3,Spånga,Stockholm,Equinix,6.0,59.3862,17.8881,Active,0.11,50.25,Good,115005.66,2.174,4.0,6900339.6,690033.96,,,244.6,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix DC1,Ashburn,VA,Equinix,8.0,39.018,-77.4715,Active,0.0973,50.24,Good,101727.73,1.843,4.0,8138218.7,813821.87,28.9,2.9,2455.8,55425200.0,0.0039,533.9,796.6,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix DC2,Ashburn,VA,Equinix,8.0,39.0181,-77.4716,Active,0.0973,50.24,Good,101727.73,1.843,4.0,8138218.7,813821.87,28.9,2.9,2455.8,55425200.0,0.0039,533.9,796.6,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
EdgeConneX EDCIAD01,Herndon,VA,EdgeConneX,8.0,38.9792,-77.3833,Active,0.0973,50.24,Good,101727.73,1.843,4.0,8138218.7,813821.87,,,3972.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix BA2,Barcelona,Catalonia,Equinix,3.4,41.35,2.1,Active,0.14,49.91,Moderate,146370.84,3.014,4.0,4976608.56,497660.86,,,675.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
YYZ10,Markham,Ontario,Digital Realty,6.7,43.8385252931682,-79.3235104930741,Active,0.1037,49.91,Moderate,108418.97,2.065,4.0,7264071.14,726407.11,,,840.6,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix CL3,Calgary,Alberta,Equinix,17.0,50.97714658,-113.9566447,Active,0.0683,49.34,Moderate,71408.06,1.236,4.0,12139370.17,1213937.02,,,2132.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CL3,Calgary,Alberta,Equinix,17.0,50.9771060480079,-113.956676892958,Active,0.0683,49.34,Moderate,71408.06,1.236,4.0,12139370.17,1213937.02,,,2132.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Hanauer Landstrasse 304-306 (FRA2),Frankfurt,,Digital Realty,0.4,50.12025651785535,8.695851267610193,Active,0.21,48.98,Moderate,219556.26,17.08,4.0,878225.04,87822.5,,,158.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Weismullerstrasse 25-27 FRA9,Frankfurt,,Digital Realty,1.2,50.11518670826415,8.698972858154445,Active,0.21,48.98,Moderate,219556.26,5.693,4.0,2634675.12,263467.51,,,476.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix HE5,Helsinki,,Equinix,8.0,60.2155,24.9055,Active,0.089,47.91,Moderate,93050.03,2.015,4.0,7444002.72,744400.27,,,920.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix SK1,Bromma,Stockholm,Equinix,5.0,59.3538,17.9611,Active,0.11,47.64,Moderate,115005.66,2.609,4.0,5750283.0,575028.3,,,203.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
EcoDataCenter Stockholm,Stockholm,Stockholm,EcoDataCenter,5.0,59.3358,18.0632,Active,0.11,47.64,Moderate,115005.66,2.609,4.0,5750283.0,575028.3,,,203.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
STT Delhi DC 3,New Delhi,Delhi,ST Telemedia Global Data Centres,6.0,28.54305817,77.24023742,Active,0.1,47.38,Moderate,104550.6,2.391,4.0,6273036.0,627303.6,,,4472.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
MUM-2,Mumbai,Maharashtra,Iron Mountain,6.0,19.14132398,73.00813411,Active,0.1,47.38,Moderate,104550.6,2.391,4.0,6273036.0,627303.6,,,4472.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Vandagatan 3 STO6,Kista,,Digital Realty,4.9,59.41507580637459,17.937271065720658,Active,0.11,47.32,Moderate,115005.66,2.662,4.0,5635277.34,563527.73,,,199.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
EWR20,Clifton,NJ,Digital Realty,2.2,40.83009928,-74.12669901,Active,0.16,46.68,Moderate,167280.96,4.076,4.0,3680181.12,368018.11,31.8,2.9,749.4,16057182.0,0.0013,162.9,219.1,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
EWR14,Carlstadt,NJ,Digital Realty,2.2,40.8280706171736,-74.0494390534576,Active,0.16,46.68,Moderate,167280.96,4.076,4.0,3680181.12,368018.11,,,1092.6,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
DFW17,Dallas,TX,Digital Realty,6.9,32.97,-96.71,Active,0.0912,46.66,Moderate,95350.15,2.28,4.0,6579160.16,657916.02,42.6,3.3,2673.1,32443484.0,0.001,581.1,687.0,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
QC6 - Montreal III,Baie-d'Urfé,Quebec,Vantage Data Centers,89.0,45.4182062600739,-73.9276512224551,Active,0.0269,46.66,Moderate,28124.11,0.599,4.0,25030459.15,2503045.91,,,11166.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
DataBank IAD1,Ashburn,VA,DataBank,6.0,39.0231,-77.4661,Active,0.0973,46.56,Moderate,101727.73,2.458,4.0,6103664.03,610366.4,28.9,2.9,1841.8,41568900.0,0.003,400.4,597.4,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Quebec City (QC2) Data Center Campus,Quebec City,Quebec,Vantage Data Centers,86.0,46.8,-71.31,Construction,0.0269,46.54,Moderate,28124.11,0.62,4.0,24186735.8,2418673.58,,,10789.6,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Downtown Dallas,Dallas,TX,Flexential,6.66,32.8011,-96.819,Active,0.0912,46.17,Moderate,95350.15,2.362,4.8,6350319.8,635031.98,42.6,3.3,2580.1,31315015.0,0.001,560.9,663.1,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
HD-1,Hyderabad,Telangana,Iron Mountain,5.5,17.4620132,78.34308926,Active,0.1,46.07,Moderate,104550.6,2.609,4.0,5750283.0,575028.3,,,4100.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
EDCSEA01,Seattle,WA,EdgeConneX,4.5,47.49829,-122.29,Active,0.11,45.9,Moderate,115005.66,2.898,4.0,5175254.7,517525.47,25.9,2.5,1372.2,10751827.0,0.0022,298.3,448.1,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix HE1,Helsinki,,Equinix,6.0,60.2215,24.8631,Active,0.089,43.88,Moderate,93050.03,2.687,4.0,5583002.04,558300.2,,,690.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
IDX,Palmas,Tocantins,IDX Data Centers & IT Services,1.2,-10.18746285,-48.340885,Active,0.1766,43.74,Moderate,184636.36,6.77,4.8,2215636.32,221563.63,,,119.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
RJ1 Botafogo,Rio de Janeiro,Rio de Janeiro,Equinix,1.0,-22.9548648951133,-43.1945600543638,Active,0.1766,43.74,Moderate,184636.36,8.124,4.0,1846363.6,184636.36,,,99.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Conapto Stockholm 2 South,Skarholmen,,Conapto,4.0,59.2796956709701,17.905622267498305,Active,0.11,43.73,Moderate,115005.66,3.261,4.8,4600226.4,460022.64,,,163.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Bahnhof Pionen,Stockholm,Stockholm,Bahnhof,4.0,59.3135,18.0682,Active,0.11,43.73,Moderate,115005.66,3.261,4.0,4600226.4,460022.64,,,163.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
QC4 - Montreal II,Pointe-Claire,Quebec,Vantage Data Centers,48.0,45.4753563365138,-73.8006219790259,Active,0.0269,43.59,Moderate,28124.11,1.111,4.0,13499573.47,1349957.35,,,6022.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Calle de Albasanz 73 MAD2,Madrid,,Digital Realty,2.4,40.43310371250013,-3.704552563744966,Active,0.14,42.38,Moderate,146370.84,4.27,4.0,3512900.16,351290.02,,,476.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
NT Banggrak,Bangkok,,nt Data Center,2.7,13.738714713827468,100.51303090819071,Active,0.13,41.9,Moderate,135915.78,4.087,4.0,3669726.06,366972.61,,,1270.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
11-15 Rue Galilee (PAR6),Paris,,Digital Realty,1.0,48.85819811687323,2.3484622158207924,Active,0.16,41.13,Moderate,167280.96,8.967,4.0,1672809.6,167280.96,,,62.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
21 Rue du Port PAR4,Paris,,Digital Realty,1.4,48.8450987074598,2.3582177556483885,Active,0.16,41.13,Moderate,167280.96,6.405,4.0,2341933.44,234193.34,,,87.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Cologix MTL10,Montreal,Quebec,Cologix,35.0,45.49776493,-73.57107068,Active,0.0269,41.12,Moderate,28124.11,1.524,4.0,9843438.99,984343.9,,,4391.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix HE3,Helsinki,,Equinix,5.0,60.1918,24.9518,Active,0.089,40.65,Moderate,93050.03,3.224,4.0,4652501.7,465250.17,,,575.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Esbogatan 11 (STO5),Stockholm,Kista,Digital Realty,3.4,59.34449708232762,18.050528964749503,Active,0.11,40.28,Moderate,115005.66,3.836,4.0,3910192.44,391019.24,,,138.6,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
ESbogatan 11 (STO1),Stockholm,Kista,Digital Realty,3.3,59.34502676203679,18.061646403052848,Active,0.11,39.58,Moderate,115005.66,3.952,4.0,3795186.78,379518.68,,,134.6,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
nLighten Madrid MA1,Madrid,,nLighten,2.0,40.39943106476876,-3.720133531230485,Active,0.14,38.0,Moderate,146370.84,5.124,4.8,2927416.8,292741.68,,,397.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Bahnhof Thule,Stockholm,Stockholm,Bahnhof,3.0,59.3395,18.0425,Active,0.11,37.21,Moderate,115005.66,4.348,4.0,3450169.8,345016.98,,,122.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
MIN5,Minneapolis,MN,Cologix,1.5,44.97,-93.25,Active,0.1322,36.77,Moderate,138215.89,7.235,4.0,2073238.4,207323.84,19.6,2.8,713.1,8376542.0,0.0012,155.0,149.4,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
MSP4,Minneapolis,MN,DataBank,0.779,44.9715601471118,-93.2546018514025,Active,0.1322,36.77,Moderate,138215.89,13.931,4.0,1076701.81,107670.18,19.6,2.8,370.4,4350217.0,0.0006,80.5,77.6,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Templus Lisbon,Lisbon,Estremadura,Templus,1.3,38.7,-9.18,Active,0.13,36.43,Moderate,135915.78,8.489,4.0,1766905.14,176690.51,,,244.6,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
NT Nonthaburi 1,Nonthaburi,,nt Data Center,1.7,13.848704728809812,100.53192923554978,Active,0.13,36.43,Moderate,135915.78,6.492,4.0,2310568.26,231056.83,,,799.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
NT Nonthaburi 2,Nonthaburi,,nt Data Center,1.7,13.848378677264222,100.50877571125359,Active,0.13,36.43,Moderate,135915.78,6.492,4.0,2310568.26,231056.83,,,799.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
STT Bangkok 3,Bangkok,,ST Telemedia,2.0,13.772766379343897,100.50785683724062,Active,0.13,36.43,Moderate,135915.78,5.518,4.0,2718315.6,271831.56,,,941.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
C Spire Starkville,Starkville,MS,C Spire,1.5,33.4504,-88.8184,Active,0.1267,35.91,Moderate,132465.61,7.549,4.8,1986984.15,198698.42,39.5,5.3,551.0,8627055.0,0.002,119.8,149.4,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
ESbogatan 11 (STO4),Stockholm,Kista,Digital Realty,1.8,59.32085416608876,18.06410782256725,Active,0.11,33.29,Moderate,115005.66,7.246,4.0,2070101.88,207010.19,,,73.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
ESbogatan 11 STO4,Kista,,Digital Realty,1.8,59.40954252450575,17.962648318211624,Active,0.11,33.29,Moderate,115005.66,7.246,4.0,2070101.88,207010.19,,,73.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Esbogatan 11 STO3,Kista,,Digital Realty,1.5,59.41956880139718,17.934384864013943,Active,0.11,33.29,Moderate,115005.66,8.695,4.0,1725084.9,172508.49,,,61.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Esbogatan 11 STO2,Kista,,Digital Realty,1.8,59.42200044946061,17.935460565700954,Active,0.11,33.29,Moderate,115005.66,7.246,4.0,2070101.88,207010.19,,,73.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Conapto Stockholm 1 City,Stockholm,,Conapto,1.0,59.3225875555501,18.0779296974535,Active,0.11,33.29,Moderate,115005.66,13.043,4.8,1150056.6,115005.66,,,40.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Cyfuture Bangalore,Bengaluru,Karnataka,Cyfuture,3.0,12.9660167,77.61525494,Active,0.1,33.03,Moderate,104550.6,4.782,4.8,3136518.0,313651.8,,,2236.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
PureColo DC2,Ottawa,Ontario,PureColo,2.5,45.34,-75.69,Active,0.1037,32.3,Moderate,108418.97,5.534,4.8,2710474.31,271047.43,,,313.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
STT Delhi DC 1,New Delhi,Delhi,ST Telemedia Global Data Centres,1.6,28.63105073,77.20783749,Active,0.1,31.72,Moderate,104550.6,8.967,4.0,1672809.6,167280.96,,,1192.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
GDC - Chennai 1,Chennai,Tamil Nadu,NTT Data,2.0,13.06204448,80.13396892,Active,0.1,31.72,Moderate,104550.6,7.174,4.0,2091012.0,209101.2,,,1490.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Bell Aliant Halifax,Halifax,Nova Scotia,Bell Aliant,1.0,44.66,-63.59,Active,0.0895,30.08,Moderate,93572.79,16.03,4.8,935727.87,93572.79,,,125.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix HE2,Helsinki,Uusimaa,Equinix,1.0,60.17,24.96,Active,0.089,30.0,Moderate,93050.03,16.12,4.0,930500.34,93050.03,,,115.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix CL 1,Calgary,Alberta,Equinix,0.8,51.04,-114.08,Active,0.0683,26.75,Moderate,71408.06,26.258,4.0,571264.48,57126.45,,,100.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CL1,Calgary,Alberta,Equinix,1.0,51.0456596654557,-114.068868890312,Active,0.0683,26.75,Moderate,71408.06,21.006,4.0,714080.6,71408.06,,,125.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CL2,Calgary,Alberta,Equinix,2.0,51.0481136519906,-114.009379151482,Active,0.0683,26.75,Moderate,71408.06,10.503,4.0,1428161.2,142816.12,,,250.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Cologix VAN1,Vancouver,British Columbia,Cologix,0.75,49.28,-123.11,Active,0.0493,23.77,Low,51543.45,38.802,4.0,386575.84,38657.58,,,94.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Q01-1,Levis,Quebec,QScale,12.0,46.6757899230572,-71.3276121347718,Active,0.0269,23.59,Low,28124.11,4.445,4.0,3374893.37,337489.34,,,1505.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Q01-2,Levis,Quebec,QScale,12.0,46.6757899230572,-71.3276121347718,Construction,0.0269,23.59,Low,28124.11,4.445,4.0,3374893.37,337489.34,,,1505.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Cologix MTL11,Montreal,Quebec,Cologix,1.0,45.5,-73.56,Active,0.0269,20.26,Low,28124.11,53.335,4.0,281241.11,28124.11,,,125.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Cologix MTL7,Montreal,Quebec,Cologix,2.6,45.4,-73.54,Active,0.0269,20.26,Low,28124.11,20.513,4.0,731226.9,73122.69,,,326.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
